colour	x	y	showSelectedlegendcolour	PANEL	fill
#FB61D7	38.2423658536585	6.093	Sub-Saharan Africa (all income levels)	11	#FB61D7
#FB61D7	33.9579268292683	6.844	Sub-Saharan Africa (all income levels)	11	#FB61D7
#FB61D7	39.7438536585366	5.678	Sub-Saharan Africa (all income levels)	11	#FB61D7
#C49A00	71.694	2.337	Europe & Central Asia (all income levels)	11	#C49A00
#53B400	52.0479024390244	6.235	Latin America & Caribbean (all income levels)	11	#53B400
#F8766D	65.8673170731708	4.372	East Asia & Pacific (all income levels)	11	#F8766D
#FB61D7	37.2088048780488	6.071	Sub-Saharan Africa (all income levels)	11	#FB61D7
#53B400	56.1304878048781	5.573	Latin America & Caribbean (all income levels)	11	#53B400
#F8766D	71.4524390243903	3.421	East Asia & Pacific (all income levels)	11	#F8766D
#53B400	52.4399024390244	7.27	Latin America & Caribbean (all income levels)	11	#53B400
#C49A00	68.8978536585366	2.007	Europe & Central Asia (all income levels)	11	#C49A00
#53B400	47.0819756097561	5.762	Latin America & Caribbean (all income levels)	11	#53B400
#C49A00	69.1646341463415	1.97	Europe & Central Asia (all income levels)	11	#C49A00
#F8766D	51.8299756097561	5.474	East Asia & Pacific (all income levels)	11	#F8766D
#C49A00	70.9962195121951	3.93	Europe & Central Asia (all income levels)	11	#C49A00
#00C094	71.2134146341463	3.778	Middle East & North Africa (all income levels)	11	#00C094
#A58AFF	49.1476341463415	5.494	South Asia	11	#A58AFF
#00C094	57.6951219512195	7.362	Middle East & North Africa (all income levels)	11	#00C094
#00C094	51.2456829268293	6.451	Middle East & North Africa (all income levels)	11	#00C094
#C49A00	73.9339024390244	2.793	Europe & Central Asia (all income levels)	11	#C49A00
#C49A00	71.5587804878049	2.425	Europe & Central Asia (all income levels)	11	#C49A00
#C49A00	71.7390487804878	2.121	Europe & Central Asia (all income levels)	11	#C49A00
#53B400	68.1910487804878	5.477	Latin America & Caribbean (all income levels)	11	#53B400
#00C094	60.9279024390244	7.926	Middle East & North Africa (all income levels)	11	#00C094
#F8766D	71.950243902439	2.135	East Asia & Pacific (all income levels)	11	#F8766D
#FB61D7	52.2365853658537	8.081	Sub-Saharan Africa (all income levels)	11	#FB61D7
#C49A00	60.2213414634146	4.892	Europe & Central Asia (all income levels)	11	#C49A00
#F8766D	43.6327073170732	5.924	East Asia & Pacific (all income levels)	11	#F8766D
#FB61D7	47.7073170731707	7.061	Sub-Saharan Africa (all income levels)	11	#FB61D7
#F8766D	61.5753414634146	4.036	East Asia & Pacific (all income levels)	11	#F8766D
#F8766D	61.2072682926829	4.53	East Asia & Pacific (all income levels)	11	#F8766D
#00C094	66.8323658536585	7.241	Middle East & North Africa (all income levels)	11	#00C094
#C49A00	62.1975609756098	3.538	Europe & Central Asia (all income levels)	11	#C49A00
#F8766D	46.0325365853659	5.974	East Asia & Pacific (all income levels)	11	#F8766D
#00C094	64.7725365853659	5.068	Middle East & North Africa (all income levels)	11	#00C094
#53B400	63.6061463414634	6.101	Latin America & Caribbean (all income levels)	11	#53B400
#A58AFF	62.7087804878049	4.342	South Asia	11	#A58AFF
#FB61D7	41.3114146341463	6.695	Sub-Saharan Africa (all income levels)	11	#FB61D7
#FB61D7	48.8984634146342	5.808	Sub-Saharan Africa (all income levels)	11	#FB61D7
#C49A00	70.8043902439024	2.37	Europe & Central Asia (all income levels)	11	#C49A00
#C49A00	69.8755609756098	1.98	Europe & Central Asia (all income levels)	11	#C49A00
#C49A00	69.8353658536586	1.96	Europe & Central Asia (all income levels)	11	#C49A00
#00C094	51.4664390243903	7.573	Middle East & North Africa (all income levels)	11	#00C094
#00C094	51.5046341463415	7.06	Middle East & North Africa (all income levels)	11	#00C094
#C49A00	64.8251951219512	2.582	Europe & Central Asia (all income levels)	11	#C49A00
#C49A00	68.8773902439024	2.384	Europe & Central Asia (all income levels)	11	#C49A00
#FB61D7	43.8996097560976	7.325	Sub-Saharan Africa (all income levels)	11	#FB61D7
#C49A00	66.3329268292683	3.086	Europe & Central Asia (all income levels)	11	#C49A00
#FB61D7	34.4959512195122	6.901	Sub-Saharan Africa (all income levels)	11	#FB61D7
#F8766D	49.9803902439024	6.076	East Asia & Pacific (all income levels)	11	#F8766D
#F8766D	55.7422682926829	7.569	East Asia & Pacific (all income levels)	11	#F8766D
#F8766D	69.6424390243902	2.166	East Asia & Pacific (all income levels)	11	#F8766D
#FB61D7	46.8583170731707	6.784	Sub-Saharan Africa (all income levels)	11	#FB61D7
#00C094	70.4433170731707	2.025	Middle East & North Africa (all income levels)	11	#00C094
#FB61D7	63.119	3.952	Sub-Saharan Africa (all income levels)	11	#FB61D7
#A58AFF	44.2064146341463	7.227	South Asia	11	#A58AFF
#FB61D7	40.5492195121951	7.309	Sub-Saharan Africa (all income levels)	11	#FB61D7
#53B400	61.3266585365854	6.72	Latin America & Caribbean (all income levels)	11	#53B400
#F8766D	63.9407073170732	4.858	East Asia & Pacific (all income levels)	11	#F8766D
#FB61D7	39.2158292682927	6.591	Sub-Saharan Africa (all income levels)	11	#FB61D7
#FB61D7	52.5273170731707	6.459	Sub-Saharan Africa (all income levels)	11	#FB61D7
#F8766D	63.0292682926829	4.3	East Asia & Pacific (all income levels)	11	#F8766D
#FB61D7	38.2870487804878	7.423	Sub-Saharan Africa (all income levels)	11	#FB61D7
#FB61D7	42.3694634146342	6.471	Sub-Saharan Africa (all income levels)	11	#FB61D7
#53B400	53.5980487804878	6.892	Latin America & Caribbean (all income levels)	11	#53B400
#C49A00	73.5856097560976	2.572	Europe & Central Asia (all income levels)	11	#C49A00
#C49A00	74.0880487804878	2.503	Europe & Central Asia (all income levels)	11	#C49A00
#A58AFF	42.6666341463415	6.065	South Asia	11	#A58AFF
#F8766D	71.2731707317073	3.158	East Asia & Pacific (all income levels)	11	#F8766D
#00C094	50.473512195122	7.311	Middle East & North Africa (all income levels)	11	#00C094
#53B400	65.2996097560976	5.322	Latin America & Caribbean (all income levels)	11	#53B400
#53B400	53.3681951219512	6.307	Latin America & Caribbean (all income levels)	11	#53B400
#F8766D	60.2612926829268	5.722	East Asia & Pacific (all income levels)	11	#F8766D
#F8766D	46.0409268292683	6.163	East Asia & Pacific (all income levels)	11	#F8766D
#F8766D	60.7420731707317	6.264	East Asia & Pacific (all income levels)	11	#F8766D
#A58AFF	53.2014634146341	6.601	South Asia	11	#A58AFF
#C49A00	69.8682926829268	2.2	Europe & Central Asia (all income levels)	11	#C49A00
#53B400	71.6235853658537	3.146	Latin America & Caribbean (all income levels)	11	#53B400
#C49A00	67.0731707317073	2.759	Europe & Central Asia (all income levels)	11	#C49A00
#53B400	65.3941219512195	5.739	Latin America & Caribbean (all income levels)	11	#53B400
#00C094	66.1484390243902	6.918	Middle East & North Africa (all income levels)	11	#00C094
#C49A00	68.1825853658537	2.886	Europe & Central Asia (all income levels)	11	#C49A00
#C49A00	68.1336585365854	1.99	Europe & Central Asia (all income levels)	11	#C49A00
#FB61D7	44.2832926829268	8.143	Sub-Saharan Africa (all income levels)	11	#FB61D7
#00C094	52.4329268292683	7.28	Middle East & North Africa (all income levels)	11	#00C094
#F8766D	54.3877073170732	6.914	East Asia & Pacific (all income levels)	11	#F8766D
#FB61D7	45.1552926829268	6.606	Sub-Saharan Africa (all income levels)	11	#FB61D7
#C49A00	74.6492682926829	1.939	Europe & Central Asia (all income levels)	11	#C49A00
#F8766D	68.2814146341463	3.086	East Asia & Pacific (all income levels)	11	#F8766D
#C49A00	68.609756097561	2.255	Europe & Central Asia (all income levels)	11	#C49A00
#C49A00	70.144243902439	2.41	Europe & Central Asia (all income levels)	11	#C49A00
#FB61D7	35.1521951219512	5.872	Sub-Saharan Africa (all income levels)	11	#FB61D7
#FB61D7	40.7495365853659	7.375	Sub-Saharan Africa (all income levels)	11	#FB61D7
#FB61D7	40.0603170731707	7.183	Sub-Saharan Africa (all income levels)	11	#FB61D7
#53B400	63.2722682926829	5.653	Latin America & Caribbean (all income levels)	11	#53B400
#FB61D7	55.4714634146342	6.468	Sub-Saharan Africa (all income levels)	11	#FB61D7
#53B400	56.5555853658537	6.203	Latin America & Caribbean (all income levels)	11	#53B400
#00C094	60.0121219512195	7.572	Middle East & North Africa (all income levels)	11	#00C094
#FB61D7	47.9616341463415	6.875	Sub-Saharan Africa (all income levels)	11	#FB61D7
#FB61D7	43.9302926829268	6.498	Sub-Saharan Africa (all income levels)	11	#FB61D7
#FB61D7	45.2925609756098	7.084	Sub-Saharan Africa (all income levels)	11	#FB61D7
#F8766D	59.8366585365854	5.595	East Asia & Pacific (all income levels)	11	#F8766D
#C49A00	60.0440975609756	6.878	Europe & Central Asia (all income levels)	11	#C49A00
#F8766D	39.5288780487805	5.917	East Asia & Pacific (all income levels)	11	#F8766D
#C49A00	58.3378048780488	6.302	Europe & Central Asia (all income levels)	11	#C49A00
#00C094	53.7004146341463	6.565	Middle East & North Africa (all income levels)	11	#00C094
#F8766D	64.8850975609756	5.941	East Asia & Pacific (all income levels)	11	#F8766D
#C49A00	49.9940731707317	5.519	Europe & Central Asia (all income levels)	11	#C49A00
#53B400	65.3004146341464	3.535	Latin America & Caribbean (all income levels)	11	#53B400
#FB61D7	46.684	6.771	Sub-Saharan Africa (all income levels)	11	#FB61D7
#C49A00	70.1869512195122	2.09	Europe & Central Asia (all income levels)	11	#C49A00
#FB61D7	49.8633902439024	7.115	Sub-Saharan Africa (all income levels)	11	#FB61D7
#00B6EB	70.8073170731707	2.48	North America	11	#00B6EB
#53B400	68.5887317073171	2.902	Latin America & Caribbean (all income levels)	11	#53B400
#C49A00	62.7768292682927	6.492	Europe & Central Asia (all income levels)	11	#C49A00
#53B400	60.4384878048781	6.014	Latin America & Caribbean (all income levels)	11	#53B400
#53B400	63.8346585365854	5.404	Latin America & Caribbean (all income levels)	11	#53B400
#53B400	67.7448292682927	5.21	Latin America & Caribbean (all income levels)	11	#53B400
#F8766D	47.6914634146342	7.362	East Asia & Pacific (all income levels)	11	#F8766D
#F8766D	52.4798048780488	6.272	East Asia & Pacific (all income levels)	11	#F8766D
#F8766D	54.969512195122	6.101	East Asia & Pacific (all income levels)	11	#F8766D
#00C094	40.2549756097561	7.542	Middle East & North Africa (all income levels)	11	#00C094
#FB61D7	52.8506829268293	5.576	Sub-Saharan Africa (all income levels)	11	#FB61D7
#FB61D7	49.0147317073171	7.437	Sub-Saharan Africa (all income levels)	11	#FB61D7
#FB61D7	54.9026585365854	7.417	Sub-Saharan Africa (all income levels)	11	#FB61D7
#00C094	63.373	6.512	Middle East & North Africa (all income levels)	12	#00C094
#A58AFF	35.4814146341463	7.699	South Asia	12	#A58AFF
#C49A00	67.265512195122	4.778	Europe & Central Asia (all income levels)	12	#C49A00
#C49A00	70.1830487804878	3.118	Europe & Central Asia (all income levels)	12	#C49A00
#FB61D7	37.4192926829268	7.264	Sub-Saharan Africa (all income levels)	12	#FB61D7
#53B400	66.8302926829268	3.104	Latin America & Caribbean (all income levels)	12	#53B400
#C49A00	70.0692682926829	2.202	Europe & Central Asia (all income levels)	12	#C49A00
#F8766D	71.0682926829268	2.961	East Asia & Pacific (all income levels)	12	#F8766D
#53B400	69.4460975609756	2.788	Latin America & Caribbean (all income levels)	12	#53B400
#C49A00	64.9814390243903	4.479	Europe & Central Asia (all income levels)	12	#C49A00
#C49A00	66.5321219512195	2.775	Europe & Central Asia (all income levels)	12	#C49A00
#53B400	68.848512195122	2.949	Latin America & Caribbean (all income levels)	12	#53B400
#A58AFF	39.9328780487805	6.942	South Asia	12	#A58AFF
#C49A00	71.0604878048781	2.208	Europe & Central Asia (all income levels)	12	#C49A00
#FB61D7	41.4385609756098	6.658	Sub-Saharan Africa (all income levels)	12	#FB61D7
#C49A00	70.8736585365854	2.1	Europe & Central Asia (all income levels)	12	#C49A00
#00C094	64.6892195121951	6.293	Middle East & North Africa (all income levels)	12	#00C094
#FB61D7	43.8344390243903	6.805	Sub-Saharan Africa (all income levels)	12	#FB61D7
#FB61D7	40.4805609756098	6.786	Sub-Saharan Africa (all income levels)	12	#FB61D7
#F8766D	67.5096097560976	5.771	East Asia & Pacific (all income levels)	12	#F8766D
#53B400	46.1218780487805	6.549	Latin America & Caribbean (all income levels)	12	#53B400
#53B400	58.9388048780488	4.896	Latin America & Caribbean (all income levels)	12	#53B400
#53B400	66.3227073170732	3.504	Latin America & Caribbean (all income levels)	12	#53B400
#A58AFF	41.072	6.674	South Asia	12	#A58AFF
#FB61D7	55.0094146341463	6.611	Sub-Saharan Africa (all income levels)	12	#FB61D7
#C49A00	70.6958048780488	2.31	Europe & Central Asia (all income levels)	12	#C49A00
#53B400	66.512756097561	6.288	Latin America & Caribbean (all income levels)	12	#53B400
#00B6EB	73.0292682926829	2.141	North America	12	#00B6EB
#FB61D7	44.1933902439024	6.242	Sub-Saharan Africa (all income levels)	12	#FB61D7
#FB61D7	42.7114634146342	5.954	Sub-Saharan Africa (all income levels)	12	#FB61D7
#FB61D7	53.7786829268293	6.28	Sub-Saharan Africa (all income levels)	12	#FB61D7
#C49A00	73.1307317073171	2.033	Europe & Central Asia (all income levels)	12	#C49A00
#FB61D7	44.6926097560976	7.927	Sub-Saharan Africa (all income levels)	12	#FB61D7
#53B400	62.7466097560976	3.851	Latin America & Caribbean (all income levels)	12	#53B400
#FB61D7	46.599	6.247	Sub-Saharan Africa (all income levels)	12	#FB61D7
#F8766D	63.8667317073171	5.24	East Asia & Pacific (all income levels)	12	#F8766D
#53B400	61.164243902439	5.37	Latin America & Caribbean (all income levels)	12	#53B400
#53B400	67.3510243902439	4.733	Latin America & Caribbean (all income levels)	12	#53B400
#53B400	70.1656341463415	3.857	Latin America & Caribbean (all income levels)	12	#53B400
#FB61D7	53.4050975609756	6.913	Sub-Saharan Africa (all income levels)	12	#FB61D7
#C49A00	72.7776341463415	2.547	Europe & Central Asia (all income levels)	12	#C49A00
#C49A00	69.6770731707317	1.99	Europe & Central Asia (all income levels)	12	#C49A00
#C49A00	70.6964634146342	1.92	Europe & Central Asia (all income levels)	12	#C49A00
#00C094	43.7041463414634	7.332	Middle East & North Africa (all income levels)	12	#00C094
#C49A00	73.4146341463415	2.043	Europe & Central Asia (all income levels)	12	#C49A00
#53B400	59.0063902439024	5.983	Latin America & Caribbean (all income levels)	12	#53B400
#00C094	53.5412926829268	7.398	Middle East & North Africa (all income levels)	12	#00C094
#53B400	58.1997804878049	6.179	Latin America & Caribbean (all income levels)	12	#53B400
#C49A00	70.1076341463415	2.18	Europe & Central Asia (all income levels)	12	#C49A00
#00C094	50.954512195122	5.846	Middle East & North Africa (all income levels)	12	#00C094
#FB61D7	43.6743658536585	6.569	Sub-Saharan Africa (all income levels)	12	#FB61D7
#C49A00	71.630243902439	2.859	Europe & Central Asia (all income levels)	12	#C49A00
#FB61D7	43.2147317073171	6.825	Sub-Saharan Africa (all income levels)	12	#FB61D7
#C49A00	70.0175609756098	1.703	Europe & Central Asia (all income levels)	12	#C49A00
#F8766D	60.2468536585366	4.397	East Asia & Pacific (all income levels)	12	#F8766D
#F8766D	62.0705853658537	6.925	East Asia & Pacific (all income levels)	12	#F8766D
#C49A00	71.9073170731707	2.47	Europe & Central Asia (all income levels)	12	#C49A00
#FB61D7	47.4603658536585	4.781	Sub-Saharan Africa (all income levels)	12	#FB61D7
#C49A00	72.2731707317073	2.408	Europe & Central Asia (all income levels)	12	#C49A00
#53B400	64.218	4.561	Latin America & Caribbean (all income levels)	12	#53B400
#C49A00	67.4566829268293	2.588	Europe & Central Asia (all income levels)	12	#C49A00
#FB61D7	49.3447317073171	6.936	Sub-Saharan Africa (all income levels)	12	#FB61D7
#FB61D7	39.2116097560976	6.141	Sub-Saharan Africa (all income levels)	12	#FB61D7
#FB61D7	34.358512195122	6.852	Sub-Saharan Africa (all income levels)	12	#FB61D7
#FB61D7	40.0468536585366	5.681	Sub-Saharan Africa (all income levels)	12	#FB61D7
#C49A00	71.9611463414634	2.295	Europe & Central Asia (all income levels)	12	#C49A00
#53B400	52.7732195121951	6.219	Latin America & Caribbean (all income levels)	12	#53B400
#F8766D	66.2754878048781	4.248	East Asia & Pacific (all income levels)	12	#F8766D
#FB61D7	37.4623170731707	6.489	Sub-Saharan Africa (all income levels)	12	#FB61D7
#53B400	56.5515365853659	5.33	Latin America & Caribbean (all income levels)	12	#53B400
#F8766D	71.4585365853659	3.459	East Asia & Pacific (all income levels)	12	#F8766D
#53B400	53.0417317073171	7.195	Latin America & Caribbean (all income levels)	12	#53B400
#C49A00	69.1415853658537	1.987	Europe & Central Asia (all income levels)	12	#C49A00
#53B400	47.4440731707317	5.693	Latin America & Caribbean (all income levels)	12	#53B400
#C49A00	69.0524390243903	1.915	Europe & Central Asia (all income levels)	12	#C49A00
#F8766D	52.4671463414634	5.413	East Asia & Pacific (all income levels)	12	#F8766D
#C49A00	71.0813658536585	3.975	Europe & Central Asia (all income levels)	12	#C49A00
#00C094	71.7190243902439	3.774	Middle East & North Africa (all income levels)	12	#00C094
#A58AFF	49.8200975609756	5.41	South Asia	12	#A58AFF
#00C094	58.3721951219512	7.308	Middle East & North Africa (all income levels)	12	#00C094
#00C094	51.9446585365854	6.365	Middle East & North Africa (all income levels)	12	#00C094
#C49A00	73.5704878048781	2.875	Europe & Central Asia (all income levels)	12	#C49A00
#C49A00	71.8068292682927	2.411	Europe & Central Asia (all income levels)	12	#C49A00
#C49A00	71.836	2.019	Europe & Central Asia (all income levels)	12	#C49A00
#53B400	68.4577073170732	5.305	Latin America & Caribbean (all income levels)	12	#53B400
#00C094	61.6336585365854	7.876	Middle East & North Africa (all income levels)	12	#00C094
#F8766D	72.8829268292683	2.16	East Asia & Pacific (all income levels)	12	#F8766D
#FB61D7	52.814243902439	8.051	Sub-Saharan Africa (all income levels)	12	#FB61D7
#C49A00	60.5303414634146	4.815	Europe & Central Asia (all income levels)	12	#C49A00
#F8766D	42.2078536585366	5.747	East Asia & Pacific (all income levels)	12	#F8766D
#FB61D7	48.1960975609756	7.06	Sub-Saharan Africa (all income levels)	12	#FB61D7
#F8766D	62.3602195121951	3.927	East Asia & Pacific (all income levels)	12	#F8766D
