colour	x	y	group	showSelectedlegendcolour
#C49A00	3001325	3.865	83	Europe & Central Asia (all income levels)
#C49A00	3077930	3.816	83	Europe & Central Asia (all income levels)
#C49A00	3150143	1.536	83	Europe & Central Asia (all income levels)
#C49A00	3151185	1.558	83	Europe & Central Asia (all income levels)
#C49A00	3153883	1.523	83	Europe & Central Asia (all income levels)
#C49A00	3156608	1.59	83	Europe & Central Asia (all income levels)
#C49A00	3162225	3.747	84	Europe & Central Asia (all income levels)
#C49A00	3166222	1.635	84	Europe & Central Asia (all income levels)
#C49A00	3179573	1.692	84	Europe & Central Asia (all income levels)
#C49A00	3196130	1.764	84	Europe & Central Asia (all income levels)
#C49A00	3216197	1.847	84	Europe & Central Asia (all income levels)
#C49A00	3239385	1.941	84	Europe & Central Asia (all income levels)
#C49A00	3251512	3.65	84	Europe & Central Asia (all income levels)
#C49A00	3263596	2.04	84	Europe & Central Asia (all income levels)
#C49A00	3286084	2.142	84	Europe & Central Asia (all income levels)
#C49A00	3304948	2.241	84	Europe & Central Asia (all income levels)
#C49A00	3317941	2.33	84	Europe & Central Asia (all income levels)
#C49A00	3325456	2.409	84	Europe & Central Asia (all income levels)
#C49A00	3331317	2.478	84	Europe & Central Asia (all income levels)
#C49A00	3336434	3.527	84	Europe & Central Asia (all income levels)
#C49A00	3341043	2.54	84	Europe & Central Asia (all income levels)
#C49A00	3357858	2.604	84	Europe & Central Asia (all income levels)
#C49A00	3384367	2.683	84	Europe & Central Asia (all income levels)
#C49A00	3404408	3.38	84	Europe & Central Asia (all income levels)
#C49A00	3417280	2.784	84	Europe & Central Asia (all income levels)
#C49A00	3446858	2.91	84	Europe & Central Asia (all income levels)
#C49A00	3446882	3.219	84	Europe & Central Asia (all income levels)
#C49A00	3459763	3.058	84	Europe & Central Asia (all income levels)
#C49A00	77907	1.22	85	Europe & Central Asia (all income levels)
#C49A00	78659	1.19	86	Europe & Central Asia (all income levels)
#C49A00	79969	1.25	87	Europe & Central Asia (all income levels)
#C49A00	81292	1.18	88	Europe & Central Asia (all income levels)
#C49A00	81877	1.24	88	Europe & Central Asia (all income levels)
#C49A00	1867396	4.55	89	Europe & Central Asia (all income levels)
#C49A00	1934239	4.512	89	Europe & Central Asia (all income levels)
#C49A00	2002170	4.435	89	Europe & Central Asia (all income levels)
#C49A00	2070427	4.317	89	Europe & Central Asia (all income levels)
#C49A00	2138133	4.161	89	Europe & Central Asia (all income levels)
#C49A00	2204650	3.979	89	Europe & Central Asia (all income levels)
#C49A00	2269475	3.788	89	Europe & Central Asia (all income levels)
#C49A00	2332624	3.606	89	Europe & Central Asia (all income levels)
#C49A00	2394635	3.447	89	Europe & Central Asia (all income levels)
#C49A00	2456370	3.314	89	Europe & Central Asia (all income levels)
#C49A00	2518408	3.208	89	Europe & Central Asia (all income levels)
#C49A00	2580894	3.118	89	Europe & Central Asia (all income levels)
#C49A00	2643464	3.032	89	Europe & Central Asia (all income levels)
#C49A00	2705584	2.942	89	Europe & Central Asia (all income levels)
#C49A00	2766495	2.846	89	Europe & Central Asia (all income levels)
#C49A00	2825650	2.745	89	Europe & Central Asia (all income levels)
#C49A00	2882831	2.646	89	Europe & Central Asia (all income levels)
#C49A00	2938181	2.555	89	Europe & Central Asia (all income levels)
#C49A00	2963496	1.736	89	Europe & Central Asia (all income levels)
#C49A00	2964120	1.736	89	Europe & Central Asia (all income levels)
#C49A00	2968154	1.735	89	Europe & Central Asia (all income levels)
#C49A00	2977488	1.734	90	Europe & Central Asia (all income levels)
#C49A00	2989882	1.731	90	Europe & Central Asia (all income levels)
#C49A00	2991954	2.479	90	Europe & Central Asia (all income levels)
#C49A00	3002911	1.728	90	Europe & Central Asia (all income levels)
#C49A00	3014917	1.724	90	Europe & Central Asia (all income levels)
#C49A00	3025652	1.715	90	Europe & Central Asia (all income levels)
#C49A00	3036032	1.704	90	Europe & Central Asia (all income levels)
#C49A00	3044564	2.421	90	Europe & Central Asia (all income levels)
#C49A00	3047002	1.692	90	Europe & Central Asia (all income levels)
#C49A00	3059960	1.684	90	Europe & Central Asia (all income levels)
#C49A00	3076098	1.688	90	Europe & Central Asia (all income levels)
#C49A00	3093820	1.712	90	Europe & Central Asia (all income levels)
#C49A00	3096298	2.385	90	Europe & Central Asia (all income levels)
#C49A00	3112958	1.762	90	Europe & Central Asia (all income levels)
#C49A00	3137652	1.838	90	Europe & Central Asia (all income levels)
#C49A00	3145885	2.373	90	Europe & Central Asia (all income levels)
#C49A00	3173425	1.938	90	Europe & Central Asia (all income levels)
#C49A00	3192877	2.381	90	Europe & Central Asia (all income levels)
#C49A00	3223173	2.053	90	Europe & Central Asia (all income levels)
#C49A00	3239212	2.406	90	Europe & Central Asia (all income levels)
#C49A00	3287588	2.441	90	Europe & Central Asia (all income levels)
#C49A00	3289943	2.176	90	Europe & Central Asia (all income levels)
#C49A00	3339147	2.481	90	Europe & Central Asia (all income levels)
#C49A00	3369673	2.295	90	Europe & Central Asia (all income levels)
#C49A00	3396511	2.519	90	Europe & Central Asia (all income levels)
#C49A00	3449497	2.399	90	Europe & Central Asia (all income levels)
#C49A00	3457054	2.549	90	Europe & Central Asia (all income levels)
#C49A00	3510439	2.566	90	Europe & Central Asia (all income levels)
#C49A00	3511912	2.482	90	Europe & Central Asia (all income levels)
#C49A00	3542720	2.565	90	Europe & Central Asia (all income levels)
#C49A00	3544695	2.538	90	Europe & Central Asia (all income levels)
#C49A00	7047539	2.69	91	Europe & Central Asia (all income levels)
#C49A00	7086299	2.799	91	Europe & Central Asia (all income levels)
#C49A00	7129864	2.798	91	Europe & Central Asia (all income levels)
#C49A00	7175811	2.811	91	Europe & Central Asia (all income levels)
#C49A00	7223801	2.77	91	Europe & Central Asia (all income levels)
#C49A00	7270889	2.685	91	Europe & Central Asia (all income levels)
#C49A00	7322066	2.662	91	Europe & Central Asia (all income levels)
#C49A00	7376998	2.63	91	Europe & Central Asia (all income levels)
#C49A00	7415403	2.591	91	Europe & Central Asia (all income levels)
#C49A00	7441055	2.496	91	Europe & Central Asia (all income levels)
#C49A00	7467086	2.29	91	Europe & Central Asia (all income levels)
#C49A00	7500482	2.202	91	Europe & Central Asia (all income levels)
#C49A00	7544201	2.102	91	Europe & Central Asia (all income levels)
#C49A00	7549425	1.6	91	Europe & Central Asia (all income levels)
#C49A00	7549433	1.62	91	Europe & Central Asia (all income levels)
#C49A00	7561434	1.53	91	Europe & Central Asia (all income levels)
#C49A00	7561910	1.56	91	Europe & Central Asia (all income levels)
#C49A00	7562305	1.621	91	Europe & Central Asia (all income levels)
#C49A00	7564985	1.46	91	Europe & Central Asia (all income levels)
#C49A00	7565525	1.698	91	Europe & Central Asia (all income levels)
#C49A00	7568430	1.641	91	Europe & Central Asia (all income levels)
#C49A00	7568710	1.67	91	Europe & Central Asia (all income levels)
#C49A00	7569794	1.47	91	Europe & Central Asia (all income levels)
#C49A00	7574140	1.66	91	Europe & Central Asia (all income levels)
#C49A00	7574586	1.42	91	Europe & Central Asia (all income levels)
#C49A00	7578903	1.82	91	Europe & Central Asia (all income levels)
#C49A00	7585317	1.43	91	Europe & Central Asia (all income levels)
#C49A00	7586115	1.97	91	Europe & Central Asia (all income levels)
#C49A00	7599038	1.95	91	Europe & Central Asia (all income levels)
#C49A00	7619567	1.45	91	Europe & Central Asia (all income levels)
#C49A00	7677850	1.45	91	Europe & Central Asia (all income levels)
#C49A00	7754891	1.5	91	Europe & Central Asia (all income levels)
#C49A00	7840709	1.49	91	Europe & Central Asia (all income levels)
#C49A00	7905633	1.48	91	Europe & Central Asia (all income levels)
#C49A00	7936118	1.44	91	Europe & Central Asia (all income levels)
#C49A00	7948278	1.4	91	Europe & Central Asia (all income levels)
#C49A00	7959017	1.42	91	Europe & Central Asia (all income levels)
#C49A00	7968041	1.36	91	Europe & Central Asia (all income levels)
#C49A00	7976789	1.37	91	Europe & Central Asia (all income levels)
#C49A00	7992324	1.34	91	Europe & Central Asia (all income levels)
#C49A00	8011566	1.36	91	Europe & Central Asia (all income levels)
#C49A00	8042293	1.33	91	Europe & Central Asia (all income levels)
#C49A00	8081957	1.39	91	Europe & Central Asia (all income levels)
#C49A00	8121423	1.38	91	Europe & Central Asia (all income levels)
#C49A00	8171966	1.42	91	Europe & Central Asia (all income levels)
#C49A00	8227829	1.41	91	Europe & Central Asia (all income levels)
#C49A00	8268641	1.41	91	Europe & Central Asia (all income levels)
#C49A00	8300788	1.38	91	Europe & Central Asia (all income levels)
#C49A00	8336926	1.41	91	Europe & Central Asia (all income levels)
#C49A00	8365275	1.39	91	Europe & Central Asia (all income levels)
#C49A00	8389771	1.44	91	Europe & Central Asia (all income levels)
#C49A00	8423635	1.42	91	Europe & Central Asia (all income levels)
#C49A00	3897889	5.571	93	Europe & Central Asia (all income levels)
#C49A00	4030130	5.596	93	Europe & Central Asia (all income levels)
#C49A00	4167558	5.591	93	Europe & Central Asia (all income levels)
#C49A00	4307315	5.549	93	Europe & Central Asia (all income levels)
#C49A00	4445653	5.468	93	Europe & Central Asia (all income levels)
#C49A00	4579759	5.352	93	Europe & Central Asia (all income levels)
#C49A00	4708485	5.21	93	Europe & Central Asia (all income levels)
#C49A00	4832098	5.056	93	Europe & Central Asia (all income levels)
#C49A00	4950977	4.901	93	Europe & Central Asia (all income levels)
#C49A00	5066080	4.753	93	Europe & Central Asia (all income levels)
#C49A00	5178160	4.612	93	Europe & Central Asia (all income levels)
#C49A00	5287272	4.479	93	Europe & Central Asia (all income levels)
#C49A00	5393176	4.348	93	Europe & Central Asia (all income levels)
#C49A00	5496061	4.216	93	Europe & Central Asia (all income levels)
#C49A00	5596160	4.084	93	Europe & Central Asia (all income levels)
#C49A00	5693796	3.95	93	Europe & Central Asia (all income levels)
#C49A00	5789050	3.814	93	Europe & Central Asia (all income levels)
#C49A00	5882395	3.676	93	Europe & Central Asia (all income levels)
#C49A00	5975045	3.539	93	Europe & Central Asia (all income levels)
#C49A00	6068531	3.407	93	Europe & Central Asia (all income levels)
#C49A00	6163990	3.286	93	Europe & Central Asia (all income levels)
#C49A00	6261942	3.179	93	Europe & Central Asia (all income levels)
#C49A00	6362289	3.092	93	Europe & Central Asia (all income levels)
#C49A00	6464775	3.026	93	Europe & Central Asia (all income levels)
#C49A00	6568857	2.98	93	Europe & Central Asia (all income levels)
#C49A00	6674107	2.91	93	Europe & Central Asia (all income levels)
#C49A00	6779970	2.9	93	Europe & Central Asia (all income levels)
#C49A00	6886428	2.9026	93	Europe & Central Asia (all income levels)
#C49A00	6994139	2.8	93	Europe & Central Asia (all income levels)
#C49A00	7104058	2.8	93	Europe & Central Asia (all income levels)
#C49A00	7159000	2.74	93	Europe & Central Asia (all income levels)
#C49A00	7271000	2.87	93	Europe & Central Asia (all income levels)
#C49A00	7382000	2.74	93	Europe & Central Asia (all income levels)
#C49A00	7495000	2.7	93	Europe & Central Asia (all income levels)
#C49A00	7597000	2.52	93	Europe & Central Asia (all income levels)
#C49A00	7685000	2.29	93	Europe & Central Asia (all income levels)
#C49A00	7763000	2.06	93	Europe & Central Asia (all income levels)
#C49A00	7838250	2.07	93	Europe & Central Asia (all income levels)
#C49A00	7913000	2	93	Europe & Central Asia (all income levels)
#C49A00	7982750	2.07	93	Europe & Central Asia (all income levels)
#C49A00	8048600	2	93	Europe & Central Asia (all income levels)
#C49A00	8111200	1.8	93	Europe & Central Asia (all income levels)
#C49A00	8171950	1.8	93	Europe & Central Asia (all income levels)
#C49A00	8234100	1.9	93	Europe & Central Asia (all income levels)
#C49A00	8306500	2.0535	93	Europe & Central Asia (all income levels)
#C49A00	8391850	2	93	Europe & Central Asia (all income levels)
#C49A00	8484550	1.97	93	Europe & Central Asia (all income levels)
#C49A00	8581300	1.97	93	Europe & Central Asia (all income levels)
#C49A00	8763400	1.9	93	Europe & Central Asia (all income levels)
#C49A00	8947243	1.82	93	Europe & Central Asia (all income levels)
#C49A00	9054332	1.92	93	Europe & Central Asia (all income levels)
#C49A00	9173082	1.92	93	Europe & Central Asia (all income levels)
#C49A00	8198000	2.67	95	Europe & Central Asia (all income levels)
#C49A00	8271216	2.59	95	Europe & Central Asia (all income levels)
#C49A00	8351928	2.5	95	Europe & Central Asia (all income levels)
#C49A00	8437232	2.4	95	Europe & Central Asia (all income levels)
#C49A00	8524224	2.31	95	Europe & Central Asia (all income levels)
#C49A00	8610000	2.27	95	Europe & Central Asia (all income levels)
#C49A00	8696496	2.29	95	Europe & Central Asia (all income levels)
#C49A00	8785648	2.26	95	Europe & Central Asia (all income levels)
#C49A00	8874552	2.22	95	Europe & Central Asia (all income levels)
#C49A00	8960304	2.26	95	Europe & Central Asia (all income levels)
#C49A00	9040000	2.31	95	Europe & Central Asia (all income levels)
#C49A00	9115576	2.31	95	Europe & Central Asia (all income levels)
#C49A00	9188968	2.28	95	Europe & Central Asia (all income levels)
#C49A00	9257272	2.25	95	Europe & Central Asia (all income levels)
#C49A00	9317584	2.21	95	Europe & Central Asia (all income levels)
#C49A00	9367000	2.17	95	Europe & Central Asia (all income levels)
#C49A00	9411000	2.12	95	Europe & Central Asia (all income levels)
#C49A00	9463000	2.08	95	Europe & Central Asia (all income levels)
#C49A00	9473000	1.51	96	Europe & Central Asia (all income levels)
#C49A00	9490000	1.44	96	Europe & Central Asia (all income levels)
#C49A00	9507000	1.42	96	Europe & Central Asia (all income levels)
#C49A00	9525000	2.06	96	Europe & Central Asia (all income levels)
#C49A00	9528000	1.42	96	Europe & Central Asia (all income levels)
#C49A00	9560000	1.37	96	Europe & Central Asia (all income levels)
#C49A00	9584000	2.05	96	Europe & Central Asia (all income levels)
#C49A00	9604000	1.287	96	Europe & Central Asia (all income levels)
#C49A00	9643000	2.03	96	Europe & Central Asia (all income levels)
#C49A00	9663000	1.21	96	Europe & Central Asia (all income levels)
#C49A00	9710000	2.02	96	Europe & Central Asia (all income levels)
#C49A00	9730000	1.2	96	Europe & Central Asia (all income levels)
#C49A00	9776000	2.05	96	Europe & Central Asia (all income levels)
#C49A00	9797000	1.21	96	Europe & Central Asia (all income levels)
#C49A00	9843000	2.11	96	Europe & Central Asia (all income levels)
#C49A00	9865000	1.22	96	Europe & Central Asia (all income levels)
#C49A00	9910000	2.11	96	Europe & Central Asia (all income levels)
#C49A00	9928000	1.27	96	Europe & Central Asia (all income levels)
#C49A00	9975000	2.09	96	Europe & Central Asia (all income levels)
#C49A00	10005000	1.31	96	Europe & Central Asia (all income levels)
#C49A00	10035000	1.31	96	Europe & Central Asia (all income levels)
#C49A00	10043000	2.09	96	Europe & Central Asia (all income levels)
#C49A00	10069000	1.27	96	Europe & Central Asia (all income levels)
#C49A00	10111000	2.03	96	Europe & Central Asia (all income levels)
#C49A00	10117000	1.23	96	Europe & Central Asia (all income levels)
#C49A00	10140000	2.04	96	Europe & Central Asia (all income levels)
#C49A00	10160000	1.31	96	Europe & Central Asia (all income levels)
#C49A00	10170000	2.03	96	Europe & Central Asia (all income levels)
#C49A00	10189000	1.91	96	Europe & Central Asia (all income levels)
#C49A00	10194000	1.8	96	Europe & Central Asia (all income levels)
#C49A00	10194000	1.386	96	Europe & Central Asia (all income levels)
#C49A00	10216000	1.75	96	Europe & Central Asia (all income levels)
#C49A00	10227000	1.51	96	Europe & Central Asia (all income levels)
#C49A00	10239000	1.61	96	Europe & Central Asia (all income levels)
#C49A00	9153489	2.575	97	Europe & Central Asia (all income levels)
#C49A00	9183948	2.644	97	Europe & Central Asia (all income levels)
#C49A00	9220578	2.592	97	Europe & Central Asia (all income levels)
#C49A00	9289770	2.68	97	Europe & Central Asia (all income levels)
#C49A00	9378113	2.712	97	Europe & Central Asia (all income levels)
#C49A00	9463667	2.613	97	Europe & Central Asia (all income levels)
